uid,time,ip,url,success,method,ua,ref,data
564,"2016-08-19 00:24:31",171.104.241.100,/mysql/views/country_pie.vb?date=2016-08-05&data_src=1,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-08-05&data_src=2,
565,"2016-08-19 00:24:33",171.104.241.100,/mysql/news.vb?date=2016-08-05&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-08-05&data_src=2,
566,"2016-08-19 00:24:37",171.104.241.100,/mysql/views/country_pie.vb?date=2016-08-05&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-08-05&data_src=2,
567,"2016-08-19 00:24:41",171.104.241.100,/mysql/news.vb?date=2016-08-05&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-08-05&data_src=2,
568,"2016-08-19 00:24:43",171.104.241.100,/mysql/views/country_pie.vb?date=2016-08-05&data_src=1,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-08-05&data_src=2,
569,"2016-08-19 00:24:51",171.104.241.100,/mysql/views/country_pie.vb?date=2016-08-05&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-08-05&data_src=2,
570,"2016-08-19 00:24:54",171.104.241.100,/mysql/views/country_pie.vb?date=2016-08-05&data_src=1,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-08-05&data_src=2,
571,"2016-08-19 00:24:57",171.104.241.100,/mysql/views/country_pie.vb?date=2016-08-05&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-08-05&data_src=2,
572,"2016-08-19 00:25:01",171.104.241.100,/mysql/views/country_pie.vb?date=2016-08-05&data_src=1,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-08-05&data_src=2,
573,"2016-08-19 00:25:14",171.104.241.100,/mysql/datetime_count.vb?data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/timeline.html,
577,"2016-08-19 00:25:21",171.104.241.100,/views/news.vb?date=2016-07-18&vir=Ebola,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
580,"2016-08-19 00:25:22",171.104.241.100,/mysql/news.vb?date=2016-07-18&vir=Ebola,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-07-18&vir=Ebola,
581,"2016-08-19 00:25:38",171.104.241.100,/mysql/views/country_pie.vb?date=2016-07-18&data_src=1,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-07-18&vir=Ebola,
582,"2016-08-19 00:25:40",171.104.241.100,/mysql/views/country_pie.vb?date=2016-07-18&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-07-18&vir=Ebola,
583,"2016-08-19 00:28:58",171.104.241.100,/mysql/views/country_pie.vb?date=2016-07-18&data_src=1,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-07-18&vir=Ebola,
584,"2016-08-19 00:29:01",171.104.241.100,/mysql/views/country_pie.vb?date=2016-07-18&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-07-18&vir=Ebola,
585,"2016-08-19 00:29:02",171.104.241.100,/mysql/views/country_pie.vb?date=2016-07-18&data_src=1,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-07-18&vir=Ebola,
586,"2016-08-19 00:29:04",171.104.241.100,/mysql/views/country_pie.vb?date=2016-07-18&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-07-18&vir=Ebola,
587,"2016-08-19 00:29:05",171.104.241.100,/mysql/views/country_pie.vb?date=2016-07-18&data_src=1,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-07-18&vir=Ebola,
588,"2016-08-19 00:33:54",171.104.241.100,/views/news.vb?word=florida,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/d3/index.html,
589,"2016-08-19 00:33:56",171.104.241.100,/views/trends.vb?word=florida,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?word=florida,
591,"2016-08-19 00:33:57",171.104.241.100,/mysql/datetime_count.vb?word=florida&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/trends.vb?word=florida,
592,"2016-08-19 00:34:07",171.104.241.100,/mysql/datetime_count.vb?word=florida&data_src=1,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/trends.vb?word=florida,
593,"2016-08-19 00:34:11",171.104.241.100,/mysql/datetime_count.vb?word=florida&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/trends.vb?word=florida,
594,"2016-08-19 00:34:16",171.104.241.100,/mysql/datetime_count.vb?word=florida&data_src=1,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/trends.vb?word=florida,
595,"2016-08-19 00:34:36",171.104.241.100,/views/news.vb?date=2016-08-19&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/timeline.html,
598,"2016-08-19 00:34:46",171.104.241.100,/mysql/news.vb?date=2016-08-19&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-08-19&data_src=2,
599,"2016-08-19 00:35:05",171.104.241.100,/mysql/views/country_pie.vb?date=2016-08-19&data_src=1,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-08-19&data_src=2,
600,"2016-08-19 00:35:13",171.104.241.100,/mysql/views/country_pie.vb?date=2016-08-19&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-08-19&data_src=2,
601,"2016-08-19 00:35:20",171.104.241.100,/views/news.vb?country=USA,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/worldMap.html,
602,"2016-08-19 00:35:22",171.104.241.100,/views/trends.vb?country=USA,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?country=USA,
604,"2016-08-19 00:35:23",171.104.241.100,/mysql/datetime_count.vb?country=USA&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/trends.vb?country=USA,
605,"2016-08-19 00:36:33",171.104.241.100,/views/news.vb?country=USA,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/worldMap.html,
606,"2016-08-19 00:36:35",171.104.241.100,/views/trends.vb?country=USA,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?country=USA,
608,"2016-08-19 00:36:36",171.104.241.100,/mysql/datetime_count.vb?country=USA&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/trends.vb?country=USA,
609,"2016-08-19 00:36:44",171.104.241.100,/mysql/news.vb?country=USA&uid=B&page=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?country=USA,
610,"2016-08-19 00:36:50",171.104.241.100,/mysql/datetime_count.vb?country=USA&data_src=1,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/trends.vb?country=USA,
611,"2016-08-19 00:37:01",171.104.241.100,/mysql/views/country_pie.vb?date=2016-08-19&data_src=1,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-08-19&data_src=2,
612,"2016-08-19 00:37:05",171.104.241.100,/mysql/datetime_count.vb?data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/timeline.html,
616,"2016-08-19 00:37:11",171.104.241.100,/views/news.vb?country=NOR,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/worldMap.html,
617,"2016-08-19 00:37:13",171.104.241.100,/views/trends.vb?country=NOR,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?country=NOR,
619,"2016-08-19 00:37:14",171.104.241.100,/mysql/datetime_count.vb?country=NOR&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/trends.vb?country=NOR,
620,"2016-08-19 00:37:18",171.104.241.100,/mysql/datetime_count.vb?country=NOR&data_src=1,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/trends.vb?country=NOR,
621,"2016-08-19 00:37:23",171.104.241.100,/mysql/datetime_count.vb?country=NOR&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/trends.vb?country=NOR,
622,"2016-08-19 00:37:28",171.104.241.100,/mysql/news.vb?country=NOR&uid=D&page=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?country=NOR,
623,"2016-08-19 00:37:36",171.104.241.100,/mysql/virus_timeline.vb,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
624,"2016-08-19 00:37:37",171.104.241.100,/mysql/country_count.vb,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/worldMap.html,
627,"2016-08-19 00:37:57",171.104.241.100,/views/news.vb?date=2016-08-07&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/timeline.html,
630,"2016-08-19 00:38:03",171.104.241.100,/views/news.vb?date=2016-07-30&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/timeline.html,
631,"2016-08-19 00:38:04",171.104.241.100,/views/piechart/country_views.vb?date=2016-07-30&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-07-30&data_src=2,
633,"2016-08-19 00:38:10",171.104.241.100,/mysql/news.vb?date=2016-08-07&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-08-07&data_src=2,
634,"2016-08-19 00:38:14",171.104.241.100,/mysql/news.vb?date=2016-07-30&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-07-30&data_src=2,
635,"2016-08-19 00:38:26",171.104.241.100,/mysql/views/country_pie.vb?date=2016-08-07&data_src=1,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-08-07&data_src=2,
636,"2016-08-19 00:38:30",171.104.241.100,/mysql/views/country_pie.vb?date=2016-08-07&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-08-07&data_src=2,
637,"2016-08-19 00:38:37",171.104.241.100,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 1]"",""[key, -1]""]"
638,"2016-08-19 00:38:42",171.104.241.100,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 2]"",""[key, -1]""]"
639,"2016-08-19 00:38:58",171.104.241.100,/js/w3schools_footer.js?_xvx_=1182069854,0,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/data_views.html,
640,"2016-08-19 00:39:00",171.104.241.100,/mysql/datetime_count.vb?data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/timeline.html,
644,"2016-08-19 00:40:56",171.104.241.100,/mysql/export/news.csv,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",,
645,"2016-08-19 00:42:15",171.104.241.100,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 1]"",""[key, -1]""]"
646,"2016-08-19 00:44:48",171.104.241.100,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 1]"",""[key, -1]""]"
647,"2016-08-19 00:44:51",171.104.241.100,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 1]"",""[key, 6]""]"
649,"2016-08-19 00:44:52",171.104.241.100,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 1]"",""[key, 4]""]"
650,"2016-08-19 00:44:53",171.104.241.100,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 1]"",""[key, 3]""]"
652,"2016-08-19 00:44:54",171.104.241.100,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 1]"",""[key, 1]""]"
653,"2016-08-19 00:44:59",171.104.241.100,/mysql/virus_timeline.vb,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
657,"2016-08-19 00:52:31",171.104.241.100,/mysql/virus_timeline.vb,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
659,"2016-08-19 00:52:32",171.104.241.100,/mysql/datetime_count.vb?data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/timeline.html,
661,"2016-08-19 00:52:41",171.104.241.100,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 1]"",""[key, -1]""]"
662,"2016-08-19 00:52:46",171.104.241.100,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 2]"",""[key, -1]""]"
663,"2016-08-19 00:56:50",171.104.241.100,/mysql/datetime_count.vb?data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/timeline.html,
667,"2016-08-19 00:56:54",171.104.241.100,/views/news.vb?date=2016-08-14&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/timeline.html,
669,"2016-08-19 00:56:55",171.104.241.100,/mysql/views/country_pie.vb?date=2016-08-14&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-08-14&data_src=2,
670,"2016-08-19 00:57:04",171.104.241.100,/mysql/news.vb?date=2016-08-14&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-08-14&data_src=2,
671,"2016-08-19 00:57:15",171.104.241.100,/mysql/views/country_pie.vb?date=2016-08-14&data_src=1,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-08-14&data_src=2,
672,"2016-08-19 00:57:18",171.104.241.100,/mysql/views/country_pie.vb?date=2016-08-14&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-08-14&data_src=2,
673,"2016-08-19 02:21:36",171.104.241.100,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/,"[""[page, 1]"",""[key, -1]""]"
674,"2016-08-19 02:21:41",171.104.241.100,/mysql/country_count.vb,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/worldMap.html,
678,"2016-08-19 02:23:15",171.104.241.100,/js/w3schools_footer.js?_xvx_=3436385576,0,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/data_views.html,
679,"2016-08-19 02:23:18",171.104.241.100,/mysql/country_count.vb,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/worldMap.html,
680,"2016-08-19 02:23:45",171.104.241.100,/mysql/datetime_count.vb?data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/timeline.html,
682,"2016-08-19 02:28:46",171.104.241.100,/mysql/virus_timeline.vb,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
760,"2016-08-19 11:47:21",171.104.241.100,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/,"[""[page, 1]"",""[key, -1]""]"
761,"2016-08-19 11:47:55",171.104.241.100,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/,"[""[page, 1]"",""[key, 1]""]"
762,"2016-08-19 11:47:56",171.104.241.100,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/,"[""[page, 1]"",""[key, 2]""]"
